loggingTime,loggingSample,locationSpeed,locationCourse,locationVerticalAccuracy,locationHorizontalAccuracy,locationFloor,locationHeadingTimestamp_since1970,locationHeadingX,locationHeadingY,locationHeadingZ,locationTrueHeading,locationMagneticHeading,locationHeadingAccuracy,accelerometerTimestamp_sinceReboot,accelerometerAccelerationX,accelerometerAccelerationY,accelerometerAccelerationZ,gyroTimestamp_sinceReboot,gyroRotationX,gyroRotationY,gyroRotationZ,motionTimestamp_sinceReboot,motionYaw,motionRoll,motionPitch,motionRotationRateX,motionRotationRateY,motionRotationRateZ,motionUserAccelerationX,motionUserAccelerationY,motionUserAccelerationZ,motionAttitudeReferenceFrame,motionQuaternionX,motionQuaternionY,motionQuaternionZ,motionQuaternionW,motionGravityX,motionGravityY,motionGravityZ,motionMagneticFieldX,motionMagneticFieldY,motionMagneticFieldZ,motionMagneticFieldCalibrationAccuracy,IP_en0,IP_pdp_ip0,deviceOrientation,state
50:45.5,294,0.52,63.984375,16,10,-9999,1421743845,9.3487854,-25.3243866,-33.09050751,246.1036987,240.8061371,10,4361.724739,0.027236938,-0.775527954,-0.891296387,4361.721955,0.245015614,-0.571573226,-0.917147139,4361.685392,-0.227951901,0.037010314,0.641859783,0.157039732,-0.675182283,-0.889453948,-0.013494093,-0.13066873,-0.073252544,XArbitraryZVertical,-0.315345755,0.018424279,0.102104899,-0.943287968,0.029637892,-0.598686159,-0.800435185,0,0,0,-1,10.20.4.224,10.165.65.4,1,0
50:45.5,295,0.52,63.984375,16,10,-9999,1421743845,9.75100708,-24.72106934,-33.25458527,262.0656128,256.7680664,10,4361.782865,-0.029769897,-0.547439575,-1.053329468,4361.758518,-0.074793281,-0.760252596,-0.699885392,4361.758518,-0.304279482,0.038098403,0.649872769,-0.064553529,-0.743279278,-0.704277098,0.077630818,-0.12082126,-0.139200881,XArbitraryZVertical,-0.318239362,0.030531675,0.137585988,-0.937476198,0.030325117,-0.605085135,-0.795583069,0,0,0,-1,10.20.4.224,10.165.65.4,1,0
50:45.6,296,0.52,63.984375,16,10,-9999,1421743846,10.3543396,-24.11775208,-34.17339325,268.2574158,262.9598694,10,4361.840777,-0.147033691,-0.401351929,-0.81652832,4361.831645,0.1409992,-0.644133713,-1.047083035,4361.831645,-0.373213942,0.026515571,0.644006239,0.151238501,-0.62716043,-1.05147481,-0.173240513,0.195771456,-0.091712825,XArbitraryZVertical,-0.313279138,0.04635003,0.171852285,-0.932831522,0.021201933,-0.600404024,-0.799415708,0,0,0,-1,10.20.4.224,10.165.65.4,1,0
50:45.6,297,0.52,63.984375,16,10,-9999,1421743846,10.3543396,-24.11775208,-34.17339325,268.2574158,262.9598694,10,4361.898908,0.067611694,-0.541107178,-0.727142334,4361.868207,0.233144573,-0.387249455,-1.186965039,4361.868207,-0.424995492,0.042992141,0.650823789,0.24338381,-0.370276302,-1.191356778,-0.09161219,0.165625945,0.026295159,XArbitraryZVertical,-0.316731269,0.047501366,0.193070444,-0.927442034,0.034193367,-0.605841994,-0.794849873,0,0,0,-1,10.20.4.224,10.165.65.4,1,0
50:45.7,298,0.52,63.984375,16,10,-9999,1421743846,12.53294373,-22.74351501,-34.89529419,278.1827087,272.8851624,10,4361.956821,0.011291504,-0.463912964,-0.817977905,4361.941334,-0.22303841,-0.49069542,-0.794390859,4361.941334,-0.510194017,0.064962257,0.649455086,-0.212799326,-0.473722547,-0.798782587,-0.030292353,0.103135087,0.006174616,XArbitraryZVertical,-0.316329428,0.050684369,0.228999304,-0.919198622,0.051700436,-0.604752541,-0.794733584,0,0,0,-1,10.20.4.224,10.165.65.4,1,0
50:45.8,299,0.52,63.984375,16,10,-9999,1421743846,12.88487244,-22.0899353,-35.33828735,279.408783,274.1112366,10,4362.014935,-0.06413269,-0.385284424,-0.914901733,4362.014461,-0.046897468,-0.66840816,-0.682429437,4361.977897,-0.54242956,0.066766979,0.640125652,-0.231582046,-0.512838244,-0.688360512,0.006488835,0.153997883,-0.038053613,XArbitraryZVertical,-0.311444245,0.053717889,0.244037588,-0.916821971,0.053508725,-0.597296238,-0.800233722,0,0,0,-1,10.20.4.224,10.165.65.4,1,0
50:45.8,300,0.52,63.984375,16,10,-9999,1421743846,12.81784058,-21.5871582,-35.63362122,280.3015442,275.0039978,10,4362.072899,0.03968811,-0.48890686,-0.719238281,4362.051024,0.186194908,-0.476448574,-0.935034527,4362.051024,-0.605855536,0.062717395,0.633638057,0.19643262,-0.459474742,-0.939427257,-0.167727515,0.188973814,0.077701375,XArbitraryZVertical,-0.30610151,0.064456725,0.274006467,-0.909432599,0.050509494,-0.592080474,-0.804294407,0,0,0,-1,10.20.4.224,10.165.65.4,1,0
50:45.9,301,0.52,63.984375,16,10,-9999,1421743846,13.65574646,-20.71569824,-36.28990936,284.6704407,279.3728943,10,4362.130939,0.008544922,-0.600997925,-0.669586182,4362.12415,-0.156343535,-0.499073459,-0.662498605,4362.087587,-0.647188596,0.072986288,0.63812554,0.211429864,-0.39936015,-0.848898649,0.024482032,0.071627788,0.098560706,XArbitraryZVertical,-0.308214372,0.066829802,0.290876484,-0.903287634,0.058571558,-0.595690906,-0.801075339,0,0,0,-1,10.20.4.224,10.165.65.4,1,0
50:45.9,302,0.52,63.984375,16,10,-9999,1421743846,14.07472229,-20.29673767,-36.73290253,287.1290894,281.831543,10,4362.189053,0.054412842,-0.640045166,-0.8309021,4362.197276,0.283850628,-0.408262595,-0.33489011,4362.160713,-0.704966324,0.075885169,0.628584737,-0.110028572,-0.418568909,-0.564715207,-0.040462859,-0.021969495,-0.062913127,XArbitraryZVertical,-0.302382362,0.072791274,0.317076227,-0.895951452,0.061321624,-0.588000596,-0.806532681,0,0,0,-1,10.20.4.224,10.165.65.4,1,0
50:46.0,303,0.52,63.984375,16,10,-9999,1421743846,13.77305603,-20.06211853,-36.96261597,288.0709534,282.773407,10,4362.24696,-0.093551636,-0.649246216,-0.696487427,4362.23384,0.025113076,-0.596990702,-0.222790736,4362.23384,-0.734724574,0.060893858,0.645880231,0.035350602,-0.580022156,-0.227179542,-0.089079544,-0.077740125,0.180680841,XArbitraryZVertical,-0.306412423,0.086984789,0.331414697,-0.88809311,0.048597977,-0.601901591,-0.797090173,0,0,0,-1,10.20.4.224,10.165.65.4,1,0
50:46.1,304,0.52,63.984375,16,10,-9999,1421743846,13.37083435,-20.09562683,-37.32356262,291.3561707,286.0586243,10,4362.305085,-0.094436646,-0.649230957,-0.84513855,4362.306966,0.339446246,-0.065011224,-0.471520394,4362.270403,-0.742494171,0.043504805,0.642134117,-0.036607627,-0.342535317,-0.339565516,-0.162727669,-0.047593787,-0.103487469,XArbitraryZVertical,-0.301498516,0.095224905,0.337761716,-0.886537018,0.034828506,-0.598905861,-0.800061703,0,0,0,-1,10.20.4.224,10.165.65.4,1,0
50:46.1,305,0.52,63.984375,16,10,-9999,1421743846,12.83456421,-19.82749939,-37.48765564,292.9799194,287.682373,10,4362.362983,0.041931152,-0.701339722,-0.831558228,4362.343529,0.330166728,-0.075561071,-0.538897571,4362.343529,-0.783814964,0.059889229,0.660792021,0.340397269,-0.058596432,-0.543282986,-0.056501493,-0.071224689,-0.07384754,XArbitraryZVertical,-0.310503777,0.097682834,0.352155041,-0.87751484,0.047254667,-0.613742352,-0.788090944,0,0,0,-1,10.20.4.224,10.165.65.4,1,0
50:46.2,306,0.5,63.984375,16,10,-9999,1421743846,13.38760376,-19.50907898,-37.24153137,294.9443665,289.6468201,10,4362.421135,0.04826355,-0.712127686,-0.95489502,4362.416655,0.112418421,-0.196240085,-0.54077936,4362.416655,-0.830754938,0.086088978,0.671831375,0.122611947,-0.179282323,-0.545235217,-0.021383492,-0.075745478,-0.189636856,XArbitraryZVertical,-0.317717811,0.095724225,0.367650047,-0.868749508,0.06729719,-0.62242043,-0.779784501,0,0,0,-1,10.20.4.224,10.165.65.4,1,0
50:46.2,307,0.5,63.984375,16,10,-9999,1421743846,14.86239624,-19.81074524,-36.88058472,296.8935547,291.5960083,10,4362.479094,0.19418335,-0.667953491,-0.978668213,4362.453219,0.203238073,0.022105036,-0.454208782,4362.453219,-0.854195876,0.099604793,0.678126699,0.213431522,0.039062653,-0.458664626,0.060714111,-0.099089876,-0.150617152,XArbitraryZVertical,-0.321798471,0.094873741,0.375092952,-0.864146975,0.077438965,-0.62733531,-0.77488941,0,0,0,-1,10.20.4.224,10.165.65.4,1,0
50:46.3,308,0.5,63.984375,16,10,-9999,1421743846,15.49923706,-19.40855408,-37.14309692,298.921051,293.6235046,10,4362.53716,0.158950806,-0.482589722,-0.865142822,4362.526345,0.285449856,-0.149308529,-0.218476148,4362.526345,-0.880514195,0.115125195,0.684851492,0.295643181,-0.13235113,-0.222931921,0.091191396,0.11586488,-0.237938181,XArbitraryZVertical,-0.326345875,0.093836831,0.383289649,-0.85894241,0.088969126,-0.632557988,-0.769386053,0,0,0,-1,10.20.4.224,10.165.65.4,1,0
50:46.3,309,0.5,63.984375,16,10,-9999,1421743846,15.96847534,-19.2744751,-37.04466248,300.3739319,295.0763855,10,4362.595323,0.206161499,-0.448944092,-0.730316162,4362.599471,0.032300948,-0.208202472,-0.141024233,4362.562908,-0.891477976,0.118185718,0.69739821,0.309652656,-0.127798572,-0.17986165,0.08552286,0.183714196,0.038558178,XArbitraryZVertical,-0.3316823,0.096966628,0.386264391,-0.855210001,0.09038046,-0.642225564,-0.761168659,0,0,0,-1,10.20.4.224,10.165.65.4,1,0
50:46.4,310,0.5,63.984375,16,10,-9999,1421743846,16.37069702,-19.2744751,-37.2743454,301.5344238,296.2368774,10,4362.653261,0.10508728,-0.463790894,-0.642196655,4362.636034,0.061296914,-0.147249639,0.010728278,4362.636034,-0.901656157,0.113738078,0.703225942,0.071490005,-0.130292609,0.006272595,0.068873353,0.207442164,0.060871202,XArbitraryZVertical,-0.332749911,0.10179229,0.390772287,-0.852181229,0.086567931,-0.646681666,-0.757831633,0,0,0,-1,10.20.4.224,10.165.65.4,1,0
50:46.5,311,0.5,63.984375,16,10,-9999,1421743846,16.47122192,-19.20744324,-36.91337585,301.125824,295.8282776,10,4362.711324,0.027526855,-0.493362427,-0.732727051,4362.709161,-0.061482802,-0.233151498,-0.082375035,4362.672598,-0.903742793,0.109875903,0.700787555,-0.146436527,-0.126836732,-0.104715146,0.01692545,0.175428972,0.107442722,XArbitraryZVertical,-0.330868232,0.1032642,0.392542129,-0.85192335,0.083813071,-0.644819856,-0.759725451,0,0,0,-1,10.20.4.224,10.165.65.4,1,0
50:46.5,312,0.5,63.984375,16,10,-9999,1421743846,16.18630981,-19.09014893,-37.25792694,301.7103577,296.4128113,10,4362.769483,-0.031494141,-0.605560303,-0.656677246,4362.745724,-0.098191815,-0.467108868,-0.307485916,4362.745724,-0.916277198,0.100445654,0.694096184,-0.087998927,-0.450152189,-0.311941504,-0.13595967,0.110348344,0.078356579,XArbitraryZVertical,-0.325543752,0.107899454,0.400072686,-0.849894593,0.077076003,-0.639690995,-0.764757931,0,0,0,-1,10.20.4.224,10.165.65.4,1,0
50:46.6,313,0.5,63.984375,16,10,-9999,1421743847,15.75057983,-19.05662537,-37.88140106,302.9933472,297.6958008,10,4362.827436,-0.094009399,-0.626602173,-0.81288147,4362.81885,-0.155188788,-0.697431289,-0.208517258,4362.81885,-0.944922566,0.079235531,0.681687037,-0.144996047,-0.680474818,-0.212972775,-0.099396236,0.00388322,-0.005802191,XArbitraryZVertical,-0.314415937,0.118765986,0.416773814,-0.844592711,0.061462887,-0.630103946,-0.774074495,0,0,0,-1,10.20.4.224,10.165.65.4,1,0
50:46.6,314,0.5,63.984375,16,10,-9999,1421743847,14.92938232,-18.36950684,-37.93061829,313.8893738,308.5918274,10,4362.885515,-0.037490845,-0.593658447,-0.726715088,4362.855413,0.150929062,-0.678499676,-0.398336195,4362.855413,-0.958889744,0.061206608,0.681259921,0.161121741,-0.661543369,-0.402791709,-0.160643041,0.033367176,0.028316043,XArbitraryZVertical,-0.30957861,0.12844619,0.425509795,-0.840597451,0.047514383,-0.629772186,-0.775325298,0,0,0,-1,10.20.4.224,10.165.65.4,1,0
50:46.7,315,0.5,63.984375,16,10,-9999,1421743847,13.53842163,-17.68238831,-38.50486755,316.6843262,311.3867798,10,4362.943555,0.029953003,-0.626159668,-0.762283325,4362.92854,-0.060973339,-0.705044734,-0.593695572,4362.92854,-1.00393337,0.052153323,0.688308343,-0.050782602,-0.688089669,-0.598150015,-0.04995022,0.026512716,0.091324709,XArbitraryZVertical,-0.307487328,0.140768391,0.445070415,-0.82918522,0.040260889,-0.635231614,-0.771271586,0,0,0,-1,10.20.4.224,10.165.65.4,1,0
50:46.7,316,0.5,63.984375,16,10,-9999,1421743847,13.10269165,-17.28016663,-39.0298996,318.2118835,312.9143372,10,4363.001625,-0.083007813,-0.617279053,-0.729660034,4363.001667,0.296211158,-0.476821949,-0.772492751,4362.965103,-1.028440881,0.040649214,0.686610964,0.098107234,-0.72719568,-0.525269806,-0.110073194,0.039574657,-0.015570126,XArbitraryZVertical,-0.302423274,0.148862982,0.457103254,-0.823065363,0.031429399,-0.633919775,-0.772759974,0,0,0,-1,10.20.4.224,10.165.65.4,1,0
50:46.8,317,0.5,63.984375,16,10,-9999,1421743847,12.90158081,-17.04554749,-39.16116333,319.9446411,314.6470947,10,4363.059709,0.025482178,-0.638641357,-0.761444092,4363.038229,0.240832054,-0.4187424,-0.639129101,4363.038229,-1.093171081,0.046931942,0.703327787,0.251021385,-0.401788116,-0.64358288,0.069778726,-0.05238311,0.085539028,XArbitraryZVertical,-0.305642409,0.160173504,0.480924471,-0.80600175,0.035781577,-0.646759331,-0.761854351,0,0,0,-1,10.20.4.224,10.165.65.4,1,0
50:46.9,318,0.5,63.984375,16,10,-9999,1421743847,12.93508911,-16.71037292,-39.5877533,323.0172729,317.7197266,10,4363.117773,-0.092941284,-0.633590698,-0.818084717,4363.111356,0.321262981,-0.628295894,-0.839532772,4363.074792,-1.120373815,0.045921139,0.703696907,-0.069665335,-0.632131219,-0.605985165,-0.021877956,0.025504574,-0.116217069,XArbitraryZVertical,-0.303332972,0.164812978,0.491958519,-0.799251278,0.035000514,-0.647040844,-0.761651576,0,0,0,-1,10.20.4.224,10.165.65.4,1,0
50:46.9,319,0.5,63.984375,16,10,-9999,1421743847,13.13621521,-16.47575378,-40.01433563,323.7715759,318.4740295,10,4363.175837,0.033843994,-0.703063965,-1.034759521,4363.184482,0.421852706,-0.454986957,-1.015053463,4363.147919,-1.198052775,0.059025174,0.716069685,0.266278952,-0.253742844,-0.987554312,-0.114692666,-0.032891043,-0.147038221,XArbitraryZVertical,-0.304875312,0.174677332,0.519313902,-0.779007025,0.04450224,-0.656424761,-0.753077745,0,0,0,-1,10.20.4.224,10.165.65.4,1,0
50:47.0,320,0.5,63.984375,16,10,-9999,1421743847,13.3875885,-15.55401611,-40.12918091,330.9511414,325.653595,10,4363.233912,-0.049133301,-0.555587769,-0.966156006,4363.221046,-0.003677559,-0.572680302,-0.751964306,4363.221046,-1.289251056,0.090081525,0.733766629,0.006511432,-0.555726647,-0.75641793,0.018212715,-0.040411316,-0.082741603,XArbitraryZVertical,-0.311688597,0.181733792,0.547430469,-0.755078095,0.066809259,-0.669671714,-0.739646077,0,0,0,-1,10.20.4.224,10.165.65.4,1,0
50:47.0,321,0.5,63.984375,16,10,-9999,1421743847,13.3875885,-15.55401611,-40.12918091,330.9511414,325.653595,10,4363.291984,-0.038543701,-0.488372803,-0.901351929,4363.294171,0.093727824,-0.495937853,-1.022115101,4363.257608,-1.327437105,0.099419646,0.725474133,-0.107186988,-0.483764172,-0.924779236,-0.119183674,0.147422746,-0.372315705,XArbitraryZVertical,-0.307779567,0.181732135,0.561363377,-0.746402257,0.074261799,-0.663490236,-0.744490325,0,0,0,-1,10.20.4.224,10.165.65.4,1,0
50:47.1,322,0.46,63.984375,16,10,-9999,1421743847,14.46014404,-13.97868347,-40.68702698,334.2184753,328.920929,10,4363.350002,-0.124145508,-0.443313599,-0.748519897,4363.330735,0.21242811,-0.177240295,-0.922764012,4363.330735,-1.419826782,0.133263453,0.726218668,0.222616881,-0.160287008,-0.927217543,-0.188929543,0.192199588,-0.030270418,XArbitraryZVertical,-0.309345916,0.183778181,0.58998304,-0.72280751,0.099345192,-0.664047122,-0.741061389,0,0,0,-1,10.20.4.224,10.165.65.4,1,0
50:47.2,323,0.46,63.984375,16,10,-9999,1421743847,14.46014404,-13.97868347,-40.68702698,334.2184753,328.920929,10,4363.408028,0.077575684,-0.494064331,-0.620285034,4363.403861,0.047791225,-0.409529993,-1.010633148,4363.403861,-1.520517672,0.185555017,0.72185728,0.057946894,-0.392585188,-1.015153289,-0.053469289,0.177991763,0.057870492,XArbitraryZVertical,-0.314536071,0.179497627,0.618228063,-0.697597107,0.138475999,-0.660779834,-0.737695336,0,0,0,-1,10.20.4.224,10.165.65.4,1,0
50:47.2,324,0.46,63.984375,16,10,-9999,1421743847,15.65003967,-12.65472412,-41.13002014,339.6398926,334.3423462,10,4363.466046,-0.042358398,-0.466018677,-0.854675293,4363.440424,-0.347266885,-0.473645597,-0.859727788,4363.440424,-1.559832695,0.197056307,0.709108685,-0.337111294,-0.456700951,-0.864247859,-0.18316482,0.174732402,-0.000740253,XArbitraryZVertical,-0.310505232,0.177367047,0.632001741,-0.687532713,0.148588404,-0.651157558,-0.744254887,0,0,0,-1,10.20.4.224,10.165.65.4,1,0
50:47.3,325,0.46,63.984375,16,10,-9999,1421743847,15.8008728,-12.03465271,-41.67146301,342.1075745,336.8100281,10,4363.524199,0.092285156,-0.606750488,-0.611236572,4363.51355,0.32057482,-0.306676049,-0.913888762,4363.51355,-1.646177226,0.228113985,0.705772243,0.330730289,-0.289731622,-0.918408751,-0.140746132,0.108872637,0.078079209,XArbitraryZVertical,-0.311780995,0.179152442,0.656850107,-0.662755574,0.172118202,-0.648621798,-0.741394043,0,0,0,-1,10.20.4.224,10.165.65.4,1,0
50:47.3,326,0.46,63.984375,16,10,-9999,1421743847,15.85116577,-11.24699402,-42.27854919,345.7006226,340.4030762,10,4363.582157,0.036392212,-0.603668213,-0.78086853,4363.586677,-0.280437787,-0.641829013,-0.49916081,4363.550114,-1.683087064,0.239511589,0.704592191,-0.017332962,-0.439492196,-0.675598502,-0.065580323,0.01521586,0.142043725,XArbitraryZVertical,-0.311880976,0.180739164,0.667395096,-0.65164975,0.180738404,-0.647723198,-0.740127206,0,0,0,-1,10.20.4.224,10.165.65.4,1,0
50:47.4,327,0.46,63.984375,16,10,-9999,1421743847,15.78411865,-10.17442322,-42.57388306,346.565979,341.2684326,10,4363.640228,-0.097808838,-0.56867981,-0.902450562,4363.62324,-0.19387866,-0.533128099,-0.56589803,4363.62324,-1.715509796,0.208996983,0.677006664,-0.183740377,-0.516183794,-0.570416212,-0.206916183,0.040418364,-0.087119199,XArbitraryZVertical,-0.290457364,0.185443876,0.686903513,-0.639850493,0.16171965,-0.626462698,-0.762490153,0,0,0,-1,10.20.4.224,10.165.65.4,1,0
50:47.4,328,0.46,63.984375,16,10,-9999,1421743847,15.1975708,-9.185653687,-43.01687622,347.6341248,342.3365784,10,4363.698365,0.018630981,-0.665985107,-0.715545654,4363.696366,0.225187847,-0.206031463,-0.734578925,4363.659803,-1.744084323,0.214000607,0.672243163,0.192097634,-0.240777865,-0.7609846,-0.250881493,0.046372425,-0.12206357,XArbitraryZVertical,-0.288145584,0.186232868,0.696007129,-0.630764233,0.166164696,-0.622742653,-0.764578879,0,0,0,-1,10.20.4.224,10.165.65.4,1,0
50:47.5,329,0.46,63.984375,16,10,-9999,1421743847,14.77859497,-8.766693115,-42.83639526,349.7124634,344.414917,10,4363.756333,0.005630493,-0.651580811,-0.852279663,4363.732929,0.169981317,-0.204793093,-0.63529335,4363.732929,-1.812934796,0.243448582,0.676183694,0.180117011,-0.187849104,-0.639811277,-0.168572024,-0.04985344,-0.055746201,XArbitraryZVertical,-0.293171275,0.18859187,0.712432821,-0.609034635,0.188011721,-0.625820994,-0.756967425,0,0,0,-1,10.20.4.224,10.165.65.4,1,0
50:47.6,330,0.46,63.984375,16,10,-9999,1421743848,15.08026123,-8.666122437,-43.06609344,351.5050354,346.207489,10,4363.814397,0.057785034,-0.637817383,-1.018890381,4363.806056,0.01758432,-0.237832003,-0.557906682,4363.806056,-1.867569402,0.263649187,0.674342009,0.027716607,-0.220888734,-0.562423825,-0.137142032,-0.025198426,-0.217217252,XArbitraryZVertical,-0.294776949,0.189850404,0.726168029,-0.591391044,0.203563541,-0.624383509,-0.754126728,0,0,0,-1,10.20.4.224,10.165.65.4,1,0
50:47.6,331,0.46,63.984375,16,10,-9999,1421743848,14.89588928,-8.146591187,-43.31218719,353.7988281,348.5012817,10,4363.87255,0.092605591,-0.597412109,-1.007461548,4363.842619,0.147773483,-0.242295195,-0.612471923,4363.842619,-1.893577487,0.271389546,0.672279333,0.157905698,-0.225352034,-0.616989076,-0.155463874,-0.001969638,-0.286256135,XArbitraryZVertical,-0.294594856,0.190604383,0.733011089,-0.582733716,0.209739387,-0.622770965,-0.753767669,0,0,0,-1,10.20.4.224,10.165.65.4,1,0
50:47.7,332,0.46,63.984375,16,10,-9999,1421743848,15.75059509,-7.023773193,-43.45985413,356.1300354,350.832489,10,4363.93047,0.271118164,-0.522949219,-1.014511108,4363.915745,0.238097254,-0.263603946,-0.621187384,4363.915745,-1.958048943,0.300043933,0.669872655,0.248229325,-0.246661052,-0.625704467,0.072492547,0.058676083,-0.377555519,XArbitraryZVertical,-0.298456708,0.191008357,0.747624267,-0.561691514,0.231691405,-0.620886147,-0.748878777,0,0,0,-1,10.20.4.224,10.165.65.4,1,0
50:47.7,333,0.46,63.984375,16,10,-9999,1421743848,15.13050842,-6.805892944,-43.27937317,357.9124756,352.6149292,10,4363.98859,0.172683716,-0.408996582,-0.917648315,4363.988872,-0.076147232,-0.784217318,-0.479189765,4363.952308,-1.984127921,0.298594585,0.672520099,0.169446021,-0.68906492,-0.507766306,0.030040938,0.133121669,-0.170649022,XArbitraryZVertical,-0.296015378,0.196353795,0.754636352,-0.55167387,0.230121419,-0.622959316,-0.747640193,0,0,0,-1,10.20.4.224,10.165.65.4,1,0
50:47.8,334,0.46,63.984375,16,10,-9999,1421743848,14.05795288,-6.437210083,-43.80441284,359.5193787,354.2218323,10,4364.046508,0.179290771,-0.379928589,-0.840805054,4364.025435,0.251966464,-0.683334379,-0.594808241,4364.025435,-2.028855219,0.27411671,0.665545405,0.262098342,-0.66639179,-0.59932518,-0.069644637,0.244487137,-0.194767699,XArbitraryZVertical,-0.280553864,0.206598839,0.771495636,-0.532354143,0.212924674,-0.617488205,-0.757212877,0,0,0,-1,10.20.4.224,10.165.65.4,1,0
50:47.9,335,0.46,63.984375,16,10,-9999,1421743848,13.25352478,-6.202575684,-44.49351501,1.065775394,355.768219,10,4364.104629,0.104904175,-0.393692017,-0.773208618,4364.098562,0.240292498,-0.652448368,-0.707537719,4364.061998,-2.060041455,0.271353025,0.669268331,0.27035886,-0.660123944,-0.663374245,-0.009285789,0.244954556,-0.09569411,XArbitraryZVertical,-0.277047074,0.213203386,0.779444632,-0.519860848,0.210213527,-0.62041235,-0.755578458,0,0,0,-1,10.20.4.224,10.165.65.4,1,0
50:47.9,336,0.46,63.984375,16,10,-9999,1421743848,12.90159607,-6.018218994,-44.50991821,2.234598637,356.9370422,10,4364.16255,0.120132446,-0.439956665,-0.742675781,4364.171687,0.442156913,-0.716808982,-0.784387494,4364.135124,-2.130029272,0.269408996,0.673551788,0.32917437,-0.651233733,-0.870529413,-0.095242053,0.214937299,-0.045884021,XArbitraryZVertical,-0.269531147,0.225043102,0.796673984,-0.491954394,0.208035022,-0.623766005,-0.753417134,0,0,0,-1,10.20.4.224,10.165.65.4,5,0
50:48.0,337,0.46,63.984375,16,10,-9999,1421743848,12.06362915,-5.984680176,-44.34584045,4.351694584,359.0541382,10,4364.220643,0.045501709,-0.496170044,-0.730804443,4364.208251,0.355564762,-0.703246568,-0.956879372,4364.171687,-2.171068148,0.270313906,0.679357505,0.452288508,-0.699866891,-0.788904309,-0.087613709,0.188336641,0.007050204,XArbitraryZVertical,-0.266372739,0.2327715,0.80546392,-0.475490133,0.207746163,-0.628293335,-0.749725997,0,0,0,-1,10.20.4.224,10.165.65.4,5,0
