Wojewodztwo,Powiat,Gminy,Symbol terytorialny,Ogolem,Miasto,Wies
Wojewodztwo Małopolskie,Powiat nowotarski,G.Ochotnica Dolna,1211102,8251,0,8251
Wojewodztwo Małopolskie,Powiat nowotarski,G.Raba Wyżna,1211112,14306,0,14306
Wojewodztwo Małopolskie,Powiat nowotarski,M-W.Rabka-Zdrój,1211123,17527,13278,4249
Wojewodztwo Małopolskie,Powiat nowotarski,G.Spytkowice,1211132,4335,0,4335
Wojewodztwo Małopolskie,Powiat nowotarski,G.Szaflary,1211142,10600,0,10600
Wojewodztwo Małopolskie,Powiat olkuski,M.Bukowno,1212011,10509,10509,0
Wojewodztwo Małopolskie,Powiat olkuski,G.Bolesław,1212032,7905,0,7905
Wojewodztwo Małopolskie,Powiat olkuski,G.Klucze,1212042,15265,0,15265
Wojewodztwo Małopolskie,Powiat olkuski,M-W.Olkusz,1212053,50502,37319,13183
Wojewodztwo Małopolskie,Powiat olkuski,G.Trzyciąż,1212062,7126,0,7126
Wojewodztwo Małopolskie,Powiat olkuski,M-W.Wolbrom,1212073,23525,9013,14512
Wojewodztwo Małopolskie,Powiat oświęcimski,M.Oświęcim,1213011,40342,40342,0
Wojewodztwo Małopolskie,Powiat oświęcimski,M-W.Brzeszcze,1213023,21718,11798,9920
Wojewodztwo Małopolskie,Powiat oświęcimski,M-W.Chełmek,1213033,13056,9223,3833
Wojewodztwo Małopolskie,Powiat oświęcimski,M-W.Kęty,1213043,34112,19198,14914
Wojewodztwo Małopolskie,Powiat oświęcimski,G.Osiek,1213052,8046,0,8046
Wojewodztwo Małopolskie,Powiat oświęcimski,G.Oświęcim,1213062,17512,0,17512
Wojewodztwo Małopolskie,Powiat oświęcimski,G.Polanka Wielka,1213072,4249,0,4249
Wojewodztwo Małopolskie,Powiat oświęcimski,G.Przeciszów,1213082,6754,0,6754
Wojewodztwo Małopolskie,Powiat oświęcimski,M-W.Zator,1213093,9209,3706,5503
Wojewodztwo Małopolskie,Powiat proszowicki,G.Koniusza,1214012,8781,0,8781
Wojewodztwo Małopolskie,Powiat proszowicki,G.Koszyce,1214022,5740,0,5740
Wojewodztwo Małopolskie,Powiat proszowicki,M-W.Nowe Brzesko,1214033,5789,1662,4127
Wojewodztwo Małopolskie,Powiat proszowicki,G.Pałecznica,1214042,3685,0,3685
Wojewodztwo Małopolskie,Powiat proszowicki,M-W.Proszowice,1214053,16514,6270,10244
Wojewodztwo Małopolskie,Powiat proszowicki,G.Radziemice,1214062,3469,0,3469
Wojewodztwo Małopolskie,Powiat suski,M.Jordanów,1215011,5299,5299,0
Wojewodztwo Małopolskie,Powiat suski,M.Sucha Beskidzka,1215021,9557,9557,0
Wojewodztwo Małopolskie,Powiat suski,G.Budzów,1215032,8616,0,8616
Wojewodztwo Małopolskie,Powiat suski,G.Bystra-Sidzina,1215042,6700,0,6700
Wojewodztwo Małopolskie,Powiat suski,G.Jordanów,1215052,10782,0,10782
Wojewodztwo Małopolskie,Powiat suski,M-W.Maków Podhalański,1215063,16326,6072,10254
Wojewodztwo Małopolskie,Powiat suski,G.Stryszawa,1215072,11807,0,11807
Wojewodztwo Małopolskie,Powiat suski,G.Zawoja,1215082,9106,0,9106
Wojewodztwo Małopolskie,Powiat suski,G.Zembrzyce,1215092,5636,0,5636
Wojewodztwo Małopolskie,Powiat tarnowski,M-W.Ciężkowice,1216013,11211,2505,8706
Wojewodztwo Małopolskie,Powiat tarnowski,G.Gromnik,1216022,8699,0,8699
Wojewodztwo Małopolskie,Powiat tarnowski,G.Lisia Góra,1216032,14389,0,14389
Wojewodztwo Małopolskie,Powiat tarnowski,G.Pleśna,1216042,11858,0,11858
Wojewodztwo Małopolskie,Powiat tarnowski,M-W.Radłów,1216053,9751,2724,7027
Wojewodztwo Małopolskie,Powiat tarnowski,M-W.Ryglice,1216063,11694,2878,8816
Wojewodztwo Małopolskie,Powiat tarnowski,G.Rzepiennik Strzyżewski,1216072,6861,0,6861
Wojewodztwo Małopolskie,Powiat tarnowski,G.Skrzyszów,1216082,13580,0,13580
Wojewodztwo Małopolskie,Powiat tarnowski,G.Tarnów,1216092,24342,0,24342
Wojewodztwo Małopolskie,Powiat tarnowski,M-W.Tuchów,1216103,18044,6681,11363
Wojewodztwo Małopolskie,Powiat tarnowski,G.Wierzchosławice,1216112,10588,0,10588
Wojewodztwo Małopolskie,Powiat tarnowski,G.Wietrzychowice,1216122,4112,0,4112
Wojewodztwo Małopolskie,Powiat tarnowski,M-W.Wojnicz,1216133,13220,3386,9834
Wojewodztwo Małopolskie,Powiat tarnowski,M-W.Zakliczyn,1216143,12354,1603,10751
Wojewodztwo Małopolskie,Powiat tarnowski,M-W.Żabno,1216153,18996,4260,14736
Wojewodztwo Małopolskie,Powiat tarnowski,G.Szerzyny,1216162,8092,0,8092
Wojewodztwo Małopolskie,Powiat tatrzański,M.Zakopane,1217011,27857,27857,0
Wojewodztwo Małopolskie,Powiat tatrzański,G.Biały Dunajec,1217022,6989,0,6989
Wojewodztwo Małopolskie,Powiat tatrzański,G.Bukowina Tatrzańska,1217032,12884,0,12884
Wojewodztwo Małopolskie,Powiat tatrzański,G.Kościelisko,1217042,8448,0,8448
Wojewodztwo Małopolskie,Powiat tatrzański,G.Poronin,1217052,11195,0,11195
Wojewodztwo Małopolskie,Powiat wadowicki,M-W.Andrychów,1218013,43859,21530,22329
Wojewodztwo Małopolskie,Powiat wadowicki,G.Brzeźnica,1218022,9908,0,9908
Wojewodztwo Małopolskie,Powiat wadowicki,M-W.Kalwaria Zebrzydowska,1218033,19705,4587,15118
Wojewodztwo Małopolskie,Powiat wadowicki,G.Lanckorona,1218042,6077,0,6077
Wojewodztwo Małopolskie,Powiat wadowicki,G.Mucharz,1218052,3979,0,3979
Wojewodztwo Małopolskie,Powiat wadowicki,G.Spytkowice,1218062,10108,0,10108
Wojewodztwo Małopolskie,Powiat wadowicki,G.Stryszów,1218072,6791,0,6791
Wojewodztwo Małopolskie,Powiat wadowicki,G.Tomice,1218082,7677,0,7677
Wojewodztwo Małopolskie,Powiat wadowicki,M-W.Wadowice,1218093,37992,19386,18606
Wojewodztwo Małopolskie,Powiat wadowicki,G.Wieprz,1218102,11921,0,11921
Wojewodztwo Małopolskie,Powiat wielicki,G.Biskupice,1219012,9267,0,9267
Wojewodztwo Małopolskie,Powiat wielicki,G.Gdów,1219022,17041,0,17041
Wojewodztwo Małopolskie,Powiat wielicki,G.Kłaj,1219032,10333,0,10333
Wojewodztwo Małopolskie,Powiat wielicki,M-W.Niepołomice,1219043,24320,9987,14333
Wojewodztwo Małopolskie,Powiat wielicki,M-W.Wieliczka,1219053,53020,20559,32461
Wojewodztwo Małopolskie,Powiat wielicki,m. Kraków,1261,757611,757611,0
Wojewodztwo Małopolskie,Powiat wielicki,m. Nowy Sącz,1262,84290,84290,0
Wojewodztwo Małopolskie,Powiat wielicki,m. Tarnów,1263,114053,114053,0
Wojewodztwo Mazowieckie,Powiat białobrzeski,M-W.Białobrzegi,1401013,10429,7263,3166
Wojewodztwo Mazowieckie,Powiat białobrzeski,G.Promna,1401022,5688,0,5688
Wojewodztwo Mazowieckie,Powiat białobrzeski,G.Radzanów,1401032,3946,0,3946
Wojewodztwo Mazowieckie,Powiat białobrzeski,G.Stara Błotnica,1401042,5222,0,5222
Wojewodztwo Mazowieckie,Powiat białobrzeski,G.Stromiec,1401052,5757,0,5757
Wojewodztwo Mazowieckie,Powiat białobrzeski,M-W.Wyśmierzyce,1401063,2855,910,1945
Wojewodztwo Mazowieckie,Powiat ciechanowski,M.Ciechanów,1402011,45481,45481,0
Wojewodztwo Mazowieckie,Powiat ciechanowski,G.Ciechanów,1402022,6613,0,6613
Wojewodztwo Mazowieckie,Powiat ciechanowski,M-W.Glinojeck,1402033,8169,3181,4988
Wojewodztwo Mazowieckie,Powiat ciechanowski,G.Gołymin-Ośrodek,1402042,4009,0,4009
Wojewodztwo Mazowieckie,Powiat ciechanowski,G.Grudusk,1402052,3916,0,3916
Wojewodztwo Mazowieckie,Powiat ciechanowski,G.Ojrzeń,1402062,4369,0,4369
Wojewodztwo Mazowieckie,Powiat ciechanowski,G.Opinogóra Górna,1402072,5965,0,5965
Wojewodztwo Mazowieckie,Powiat ciechanowski,G.Regimin,1402082,5065,0,5065
Wojewodztwo Mazowieckie,Powiat ciechanowski,G.Sońsk,1402092,7984,0,7984
Wojewodztwo Mazowieckie,Powiat garwoliński,M.Garwolin,1403011,16999,16999,0
Wojewodztwo Mazowieckie,Powiat garwoliński,M.Łaskarzew,1403021,4954,4954,0
Wojewodztwo Mazowieckie,Powiat garwoliński,G.Borowie,1403032,5233,0,5233
Wojewodztwo Mazowieckie,Powiat garwoliński,G.Garwolin,1403042,12572,0,12572
Wojewodztwo Mazowieckie,Powiat garwoliński,G.Górzno,1403052,6304,0,6304
Wojewodztwo Mazowieckie,Powiat garwoliński,G.Łaskarzew,1403062,5439,0,5439
Wojewodztwo Mazowieckie,Powiat garwoliński,G.Maciejowice,1403072,7307,0,7307
Wojewodztwo Mazowieckie,Powiat garwoliński,G.Miastków Kościelny,1403082,5048,0,5048
Wojewodztwo Mazowieckie,Powiat garwoliński,G.Parysów,1403092,4115,0,4115
Wojewodztwo Mazowieckie,Powiat garwoliński,M-W.Pilawa,1403103,10685,4334,6351
Wojewodztwo Mazowieckie,Powiat garwoliński,G.Sobolew,1403112,8326,0,8326
Wojewodztwo Mazowieckie,Powiat garwoliński,G.Trojanów,1403122,7582,0,7582
Wojewodztwo Mazowieckie,Powiat garwoliński,G.Wilga,1403132,5352,0,5352
Wojewodztwo Mazowieckie,Powiat garwoliński,M-W.Żelechów,1403143,8495,4155,4340
Wojewodztwo Mazowieckie,Powiat gostyniński,M.Gostynin,1404011,19344,19344,0
Wojewodztwo Mazowieckie,Powiat gostyniński,G.Gostynin,1404022,12207,0,12207
Wojewodztwo Mazowieckie,Powiat gostyniński,G.Pacyna,1404032,3819,0,3819
Wojewodztwo Mazowieckie,Powiat gostyniński,G.Sanniki,1404042,6469,0,6469
Wojewodztwo Mazowieckie,Powiat gostyniński,G.Szczawin Kościelny,1404052,5168,0,5168
Wojewodztwo Mazowieckie,Powiat grodziski,M.Milanówek,1405011,16332,16332,0
Wojewodztwo Mazowieckie,Powiat grodziski,M.Podkowa Leśna,1405021,3952,3952,0
Wojewodztwo Mazowieckie,Powiat grodziski,G.Baranów,1405032,4966,0,4966
Wojewodztwo Mazowieckie,Powiat grodziski,M-W.Grodzisk Mazowiecki,1405043,42178,29363,12815
Wojewodztwo Mazowieckie,Powiat grodziski,G.Jaktorów,1405052,10811,0,10811
Wojewodztwo Mazowieckie,Powiat grodziski,G.Żabia Wola,1405062,7384,0,7384
Wojewodztwo Mazowieckie,Powiat grójecki,G.Belsk Duży,1406012,6682,0,6682
Wojewodztwo Mazowieckie,Powiat grójecki,G.Błędów,1406022,7824,0,7824
Wojewodztwo Mazowieckie,Powiat grójecki,G.Chynów,1406032,9639,0,9639
Wojewodztwo Mazowieckie,Powiat grójecki,G.Goszczyn,1406042,2980,0,2980
Wojewodztwo Mazowieckie,Powiat grójecki,M-W.Grójec,1406053,24827,16197,8630
Wojewodztwo Mazowieckie,Powiat grójecki,G.Jasieniec,1406062,5421,0,5421
Wojewodztwo Mazowieckie,Powiat grójecki,M-W.Mogielnica,1406073,9104,2433,6671
Wojewodztwo Mazowieckie,Powiat grójecki,M-W.Nowe Miasto nad Pilicą,1406083,8336,4030,4306
Wojewodztwo Mazowieckie,Powiat grójecki,G.Pniewy,1406092,4707,0,4707
Wojewodztwo Mazowieckie,Powiat grójecki,M-W.Warka,1406113,19041,11558,7483
Wojewodztwo Mazowieckie,Powiat kozienicki,G.Garbatka-Letnisko,1407012,5295,0,5295
Wojewodztwo Mazowieckie,Powiat kozienicki,G.Głowaczów,1407022,7500,0,7500
Wojewodztwo Mazowieckie,Powiat kozienicki,G.Gniewoszów,1407032,4146,0,4146
Wojewodztwo Mazowieckie,Powiat kozienicki,G.Grabów nad Pilicą,1407042,3927,0,3927
Wojewodztwo Mazowieckie,Powiat kozienicki,M-W.Kozienice,1407053,30866,18682,12184
Wojewodztwo Mazowieckie,Powiat kozienicki,G.Magnuszew,1407062,6741,0,6741
Wojewodztwo Mazowieckie,Powiat kozienicki,G.Sieciechów,1407072,4117,0,4117
Wojewodztwo Mazowieckie,Powiat legionowski,M.Legionowo,1408011,53526,53526,0
Wojewodztwo Mazowieckie,Powiat legionowski,G.Jabłonna,1408022,16429,0,16429
Wojewodztwo Mazowieckie,Powiat legionowski,G.Nieporęt,1408032,12878,0,12878
Wojewodztwo Mazowieckie,Powiat legionowski,M-W.Serock,1408043,12878,3977,8901
Wojewodztwo Mazowieckie,Powiat legionowski,G.Wieliszew,1408052,11361,0,11361
Wojewodztwo Mazowieckie,Powiat lipski,G.Chotcza,1409012,2543,0,2543
Wojewodztwo Mazowieckie,Powiat lipski,G.Ciepielów,1409022,5852,0,5852
Wojewodztwo Mazowieckie,Powiat lipski,M-W.Lipsko,1409033,11639,5925,5714
Wojewodztwo Mazowieckie,Powiat lipski,G.Rzeczniów,1409042,4681,0,4681
Wojewodztwo Mazowieckie,Powiat lipski,G.Sienno,1409052,6201,0,6201
Wojewodztwo Mazowieckie,Powiat lipski,G.Solec nad Wisłą,1409062,5404,0,5404
Wojewodztwo Mazowieckie,Powiat łosicki,G.Huszlew,1410012,3021,0,3021
Wojewodztwo Mazowieckie,Powiat łosicki,M-W.Łosice,1410023,11146,7191,3955
Wojewodztwo Mazowieckie,Powiat łosicki,G.Olszanka,1410032,3131,0,3131
Wojewodztwo Mazowieckie,Powiat łosicki,G.Platerów,1410042,5218,0,5218
Wojewodztwo Mazowieckie,Powiat łosicki,G.Sarnaki,1410052,5080,0,5080
Wojewodztwo Mazowieckie,Powiat łosicki,G.Stara Kornica,1410062,5078,0,5078
Wojewodztwo Mazowieckie,Powiat makowski,M.Maków Mazowiecki,1411011,10268,10268,0
Wojewodztwo Mazowieckie,Powiat makowski,G.Czerwonka,1411022,2675,0,2675
Wojewodztwo Mazowieckie,Powiat makowski,G.Karniewo,1411032,5412,0,5412
Wojewodztwo Mazowieckie,Powiat makowski,G.Krasnosielc,1411042,6650,0,6650
Wojewodztwo Mazowieckie,Powiat makowski,G.Młynarze,1411052,1772,0,1772
Wojewodztwo Mazowieckie,Powiat makowski,G.Płoniawy-Bramura,1411062,5819,0,5819
Wojewodztwo Mazowieckie,Powiat makowski,M-W.Różan,1411073,4517,2767,1750
Wojewodztwo Mazowieckie,Powiat makowski,G.Rzewnie,1411082,2748,0,2748
Wojewodztwo Mazowieckie,Powiat makowski,G.Sypniewo,1411092,3501,0,3501
Wojewodztwo Mazowieckie,Powiat makowski,G.Szelków,1411102,3804,0,3804
Wojewodztwo Mazowieckie,Powiat miński,M.Mińsk Mazowiecki,1412011,39347,39347,0
Wojewodztwo Mazowieckie,Powiat miński,G.Cegłów,1412042,6246,0,6246
Wojewodztwo Mazowieckie,Powiat miński,G.Dębe Wielkie,1412052,9143,0,9143
Wojewodztwo Mazowieckie,Powiat miński,G.Dobre,1412062,6017,0,6017
Wojewodztwo Mazowieckie,Powiat miński,M-W.Halinów,1412073,14237,3525,10712
Wojewodztwo Mazowieckie,Powiat miński,G.Jakubów,1412082,5050,0,5050
Wojewodztwo Mazowieckie,Powiat miński,M-W.Kałuszyn,1412093,6036,2947,3089
Wojewodztwo Mazowieckie,Powiat miński,G.Latowicz,1412102,5508,0,5508
Wojewodztwo Mazowieckie,Powiat miński,G.Mińsk Mazowiecki,1412112,13977,0,13977
Wojewodztwo Mazowieckie,Powiat miński,G.Mrozy,1412122,8755,0,8755
Wojewodztwo Mazowieckie,Powiat miński,G.Siennica,1412132,7317,0,7317
Wojewodztwo Mazowieckie,Powiat miński,G.Stanisławów,1412142,6497,0,6497
Wojewodztwo Mazowieckie,Powiat miński,M.Sulejówek,1412151,19248,19248,0
Wojewodztwo Mazowieckie,Powiat mławski,M.Mława,1413011,30859,30859,0
Wojewodztwo Mazowieckie,Powiat mławski,G.Dzierzgowo,1413022,3394,0,3394
Wojewodztwo Mazowieckie,Powiat mławski,G.Lipowiec Kościelny,1413032,5016,0,5016
Wojewodztwo Mazowieckie,Powiat mławski,G.Radzanów,1413042,3615,0,3615
Wojewodztwo Mazowieckie,Powiat mławski,G.Strzegowo,1413052,7940,0,7940
Wojewodztwo Mazowieckie,Powiat mławski,G.Stupsk,1413062,5116,0,5116
Wojewodztwo Mazowieckie,Powiat mławski,G.Szreńsk,1413072,4544,0,4544
Wojewodztwo Mazowieckie,Powiat mławski,G.Szydłowo,1413082,4740,0,4740
Wojewodztwo Mazowieckie,Powiat mławski,G.Wieczfnia Kościelna,1413092,4268,0,4268
Wojewodztwo Mazowieckie,Powiat mławski,G.Wiśniewo,1413102,5403,0,5403
Wojewodztwo Mazowieckie,Powiat nowodworski,M.Nowy Dwór Mazowiecki,1414011,28156,28156,0
Wojewodztwo Mazowieckie,Powiat nowodworski,G.Czosnów,1414022,9411,0,9411
Wojewodztwo Mazowieckie,Powiat nowodworski,G.Leoncin,1414032,5372,0,5372
Wojewodztwo Mazowieckie,Powiat nowodworski,M-W.Nasielsk,1414043,19647,7587,12060
Wojewodztwo Mazowieckie,Powiat nowodworski,G.Pomiechówek,1414052,8944,0,8944
Wojewodztwo Mazowieckie,Powiat nowodworski,M-W.Zakroczym,1414063,6254,3290,2964
Wojewodztwo Mazowieckie,Powiat ostrołęcki,G.Baranowo,1415012,6864,0,6864
Wojewodztwo Mazowieckie,Powiat ostrołęcki,G.Czarnia,1415022,2762,0,2762
Wojewodztwo Mazowieckie,Powiat ostrołęcki,G.Czerwin,1415032,5188,0,5188
Wojewodztwo Mazowieckie,Powiat ostrołęcki,G.Goworowo,1415042,8710,0,8710
Wojewodztwo Mazowieckie,Powiat ostrołęcki,G.Kadzidło,1415052,11455,0,11455
Wojewodztwo Mazowieckie,Powiat ostrołęcki,G.Lelis,1415062,8835,0,8835
Wojewodztwo Mazowieckie,Powiat ostrołęcki,G.Łyse,1415072,8390,0,8390
Wojewodztwo Mazowieckie,Powiat ostrołęcki,M-W.Myszyniec,1415083,10620,3127,7493
Wojewodztwo Mazowieckie,Powiat ostrołęcki,G.Olszewo-Borki,1415092,10030,0,10030
Wojewodztwo Mazowieckie,Powiat ostrołęcki,G.Rzekuń,1415102,9641,0,9641
Wojewodztwo Mazowieckie,Powiat ostrołęcki,G.Troszyn,1415112,4925,0,4925
Wojewodztwo Mazowieckie,Powiat ostrowski,M.Ostrów Mazowiecka,1416011,22842,22842,0
Wojewodztwo Mazowieckie,Powiat ostrowski,G.Andrzejewo,1416022,4457,0,4457
Wojewodztwo Mazowieckie,Powiat ostrowski,G.Boguty-Pianki,1416032,2846,0,2846
Wojewodztwo Mazowieckie,Powiat ostrowski,M-W.Brok,1416043,2934,1977,957
Wojewodztwo Mazowieckie,Powiat ostrowski,G.Małkinia Górna,1416052,12221,0,12221
Wojewodztwo Mazowieckie,Powiat ostrowski,G.Nur,1416062,3058,0,3058
Wojewodztwo Mazowieckie,Powiat ostrowski,G.Ostrów Mazowiecka,1416072,12930,0,12930
Wojewodztwo Mazowieckie,Powiat ostrowski,G.Stary Lubotyń,1416082,3957,0,3957
Wojewodztwo Mazowieckie,Powiat ostrowski,G.Szulborze Wielkie,1416092,1828,0,1828
Wojewodztwo Mazowieckie,Powiat ostrowski,G.Wąsewo,1416102,4558,0,4558
Wojewodztwo Mazowieckie,Powiat ostrowski,G.Zaręby Kościelne,1416112,3862,0,3862
Wojewodztwo Mazowieckie,Powiat otwocki,M.Józefów,1417011,19476,19476,0
Wojewodztwo Mazowieckie,Powiat otwocki,M.Otwock,1417021,44808,44808,0
Wojewodztwo Mazowieckie,Powiat otwocki,G.Celestynów,1417032,11409,0,11409
Wojewodztwo Mazowieckie,Powiat otwocki,M-W.Karczew,1417043,15966,10197,5769
Wojewodztwo Mazowieckie,Powiat otwocki,G.Kołbiel,1417052,8066,0,8066
Wojewodztwo Mazowieckie,Powiat otwocki,G.Osieck,1417062,3496,0,3496
Wojewodztwo Mazowieckie,Powiat otwocki,G.Sobienie-Jeziory,1417072,6326,0,6326
Wojewodztwo Mazowieckie,Powiat otwocki,G.Wiązowna,1417082,11036,0,11036
Wojewodztwo Mazowieckie,Powiat piaseczyński,M-W.Góra Kalwaria,1418013,25391,11588,13803
Wojewodztwo Mazowieckie,Powiat piaseczyński,M-W.Konstancin-Jeziorna,1418023,24854,17566,7288
Wojewodztwo Mazowieckie,Powiat piaseczyński,G.Lesznowola,1418032,20791,0,20791
Wojewodztwo Mazowieckie,Powiat piaseczyński,M-W.Piaseczno,1418043,72159,42378,29781
Wojewodztwo Mazowieckie,Powiat piaseczyński,G.Prażmów,1418052,9644,0,9644
Wojewodztwo Mazowieckie,Powiat piaseczyński,M-W.Tarczyn,1418063,11040,4057,6983
Wojewodztwo Mazowieckie,Powiat płocki,G.Bielsk,1419012,9141,0,9141
Wojewodztwo Mazowieckie,Powiat płocki,G.Bodzanów,1419022,8417,0,8417
Wojewodztwo Mazowieckie,Powiat płocki,G.Brudzeń Duży,1419032,8124,0,8124
Wojewodztwo Mazowieckie,Powiat płocki,G.Bulkowo,1419042,5852,0,5852
Wojewodztwo Mazowieckie,Powiat płocki,M-W.Drobin,1419053,8462,3004,5458
Wojewodztwo Mazowieckie,Powiat płocki,M-W.Gąbin,1419063,10975,4147,6828
Wojewodztwo Mazowieckie,Powiat płocki,G.Łąck,1419072,5198,0,5198
Wojewodztwo Mazowieckie,Powiat płocki,G.Mała Wieś,1419082,6275,0,6275
Wojewodztwo Mazowieckie,Powiat płocki,G.Nowy Duninów,1419092,3993,0,3993
Wojewodztwo Mazowieckie,Powiat płocki,G.Radzanowo,1419102,8030,0,8030
Wojewodztwo Mazowieckie,Powiat płocki,G.Słubice,1419112,4622,0,4622
Wojewodztwo Mazowieckie,Powiat płocki,G.Słupno,1419122,6596,0,6596
Wojewodztwo Mazowieckie,Powiat płocki,G.Stara Biała,1419132,10986,0,10986
Wojewodztwo Mazowieckie,Powiat płocki,G.Staroźreby,1419142,7580,0,7580
Wojewodztwo Mazowieckie,Powiat płocki,M-W.Wyszogród,1419153,5889,2761,3128
Wojewodztwo Mazowieckie,Powiat płoński,M.Płońsk,1420011,22565,22565,0
Wojewodztwo Mazowieckie,Powiat płoński,M.Raciąż,1420021,4658,4658,0
Wojewodztwo Mazowieckie,Powiat płoński,G.Baboszewo,1420032,8192,0,8192
Wojewodztwo Mazowieckie,Powiat płoński,G.Czerwińsk nad Wisłą,1420042,7922,0,7922
Wojewodztwo Mazowieckie,Powiat płoński,G.Dzierzążnia,1420052,3894,0,3894
Wojewodztwo Mazowieckie,Powiat płoński,G.Joniec,1420062,2610,0,2610
Wojewodztwo Mazowieckie,Powiat płoński,G.Naruszewo,1420072,6637,0,6637
Wojewodztwo Mazowieckie,Powiat płoński,G.Nowe Miasto,1420082,4813,0,4813
Wojewodztwo Mazowieckie,Powiat płoński,G.Płońsk,1420092,7434,0,7434
Wojewodztwo Mazowieckie,Powiat płoński,G.Raciąż,1420102,8843,0,8843
Wojewodztwo Mazowieckie,Powiat płoński,G.Sochocin,1420112,5969,0,5969
Wojewodztwo Mazowieckie,Powiat płoński,G.Załuski,1420122,5716,0,5716
Wojewodztwo Mazowieckie,Powiat pruszkowski,M.Piastów,1421011,22966,22966,0
Wojewodztwo Mazowieckie,Powiat pruszkowski,M.Pruszków,1421021,58144,58144,0
Wojewodztwo Mazowieckie,Powiat pruszkowski,M-W.Brwinów,1421033,23615,12720,10895
Wojewodztwo Mazowieckie,Powiat pruszkowski,G.Michałowice,1421042,16756,0,16756
Wojewodztwo Mazowieckie,Powiat pruszkowski,G.Nadarzyn,1421052,11728,0,11728
Wojewodztwo Mazowieckie,Powiat pruszkowski,G.Raszyn,1421062,21075,0,21075
Wojewodztwo Mazowieckie,Powiat przasnyski,M.Przasnysz,1422011,17438,17438,0
Wojewodztwo Mazowieckie,Powiat przasnyski,M-W.Chorzele,1422023,10394,2965,7429
Wojewodztwo Mazowieckie,Powiat przasnyski,G.Czernice Borowe,1422032,3947,0,3947
Wojewodztwo Mazowieckie,Powiat przasnyski,G.Jednorożec,1422042,7387,0,7387
Wojewodztwo Mazowieckie,Powiat przasnyski,G.Krasne,1422052,3880,0,3880
Wojewodztwo Mazowieckie,Powiat przasnyski,G.Krzynowłoga Mała,1422062,3654,0,3654
Wojewodztwo Mazowieckie,Powiat przasnyski,G.Przasnysz,1422072,7431,0,7431
Wojewodztwo Mazowieckie,Powiat przysuski,G.Borkowice,1423012,4572,0,4572
Wojewodztwo Mazowieckie,Powiat przysuski,G.Gielniów,1423022,4767,0,4767
Wojewodztwo Mazowieckie,Powiat przysuski,G.Klwów,1423032,3519,0,3519
Wojewodztwo Mazowieckie,Powiat przysuski,G.Odrzywół,1423042,4067,0,4067
Wojewodztwo Mazowieckie,Powiat przysuski,G.Potworów,1423052,4325,0,4325
Wojewodztwo Mazowieckie,Powiat przysuski,M-W.Przysucha,1423063,12576,6304,6272
Wojewodztwo Mazowieckie,Powiat przysuski,G.Rusinów,1423072,4401,0,4401
Wojewodztwo Mazowieckie,Powiat przysuski,G.Wieniawa,1423082,5477,0,5477
Wojewodztwo Mazowieckie,Powiat pułtuski,G.Gzy,1424012,3976,0,3976
Wojewodztwo Mazowieckie,Powiat pułtuski,G.Obryte,1424022,4877,0,4877
Wojewodztwo Mazowieckie,Powiat pułtuski,G.Pokrzywnica,1424032,4865,0,4865
Wojewodztwo Mazowieckie,Powiat pułtuski,M-W.Pułtusk,1424043,23913,19150,4763
Wojewodztwo Mazowieckie,Powiat pułtuski,G.Świercze,1424052,4754,0,4754
Wojewodztwo Mazowieckie,Powiat pułtuski,G.Winnica,1424062,4102,0,4102
Wojewodztwo Mazowieckie,Powiat pułtuski,G.Zatory,1424072,4800,0,4800
Wojewodztwo Mazowieckie,Powiat radomski,M.Pionki,1425011,19840,19840,0
Wojewodztwo Mazowieckie,Powiat radomski,G.Gózd,1425022,8322,0,8322
Wojewodztwo Mazowieckie,Powiat radomski,M-W.Iłża,1425033,15421,5163,10258
Wojewodztwo Mazowieckie,Powiat radomski,G.Jastrzębia,1425042,6675,0,6675
Wojewodztwo Mazowieckie,Powiat radomski,G.Jedlińsk,1425052,13920,0,13920
Wojewodztwo Mazowieckie,Powiat radomski,G.Jedlnia-Letnisko,1425062,12137,0,12137
Wojewodztwo Mazowieckie,Powiat radomski,G.Kowala,1425072,11471,0,11471
Wojewodztwo Mazowieckie,Powiat radomski,G.Pionki,1425082,9999,0,9999
Wojewodztwo Mazowieckie,Powiat radomski,G.Przytyk,1425092,7225,0,7225
Wojewodztwo Mazowieckie,Powiat radomski,M-W.Skaryszew,1425103,13923,4199,9724
Wojewodztwo Mazowieckie,Powiat radomski,G.Wierzbica,1425112,10123,0,10123
Wojewodztwo Mazowieckie,Powiat radomski,G.Wolanów,1425122,8544,0,8544
Wojewodztwo Mazowieckie,Powiat radomski,G.Zakrzew,1425132,12046,0,12046
Wojewodztwo Mazowieckie,Powiat siedlecki,G.Domanice,1426012,2700,0,2700
Wojewodztwo Mazowieckie,Powiat siedlecki,G.Korczew,1426022,2929,0,2929
Wojewodztwo Mazowieckie,Powiat siedlecki,G.Kotuń,1426032,8578,0,8578
Wojewodztwo Mazowieckie,Powiat siedlecki,G.Mokobody,1426042,5196,0,5196
